mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__class_weight,param_classifier__dual,param_classifier__penalty,param_classifier__solver,param_vectorizer__max_df,param_vectorizer__min_df,param_classifier__l1_ratio,params,split0_test_ap,split1_test_ap,split2_test_ap,split3_test_ap,split4_test_ap,mean_test_ap,std_test_ap,rank_test_ap,split0_test_roc,split1_test_roc,split2_test_roc,split3_test_roc,split4_test_roc,mean_test_roc,std_test_roc,rank_test_roc
2.561406898498535,0.05848439916295966,0.638896369934082,0.0628050680990169,1.0,,False,l2,liblinear,0.9,1,,"{'classifier__C': 1, 'classifier__class_weight': None, 'classifier__dual': False, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 1}",0.6764147688060731,0.576993676258382,0.5893967874231032,0.24022675736961452,0.4271450354157121,0.502035405054577,0.1535000009907845,1,0.8131868131868132,0.755,0.77,0.5371428571428571,0.7371428571428571,0.7224945054945056,0.09602945548997077,4
2.530117416381836,0.0641512562730111,0.631091833114624,0.06017182843418082,1.0,,False,l2,liblinear,0.9,2,,"{'classifier__C': 1, 'classifier__class_weight': None, 'classifier__dual': False, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 2}",0.7280020703933747,0.5955914673561733,0.5337481962481962,0.23915861081274614,0.3861689480110533,0.4965338585643087,0.16923196005055557,5,0.8516483516483516,0.775,0.7500000000000001,0.5314285714285714,0.72,0.7256153846153846,0.10644980924670928,1
2.5601118087768553,0.05941429084644998,0.6342038631439209,0.059963543636396534,1.0,balanced,True,l2,liblinear,0.9,1,,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__dual': True, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 1}",0.6330395794681509,0.628720238095238,0.480547262764755,0.2401988335299875,0.4223236663086287,0.48096591603335204,0.14585308741261946,43,0.8406593406593407,0.79,0.7150000000000001,0.5371428571428571,0.7257142857142858,0.7217032967032969,0.10289660649909846,11
2.5335716724395754,0.07188529134363454,0.631730318069458,0.06058404525249469,1.0,balanced,True,l2,liblinear,0.9,2,,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__dual': True, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 2}",0.6920841063698207,0.6241747835497835,0.4970114923439732,0.23271759296604017,0.4068812140240712,0.49057383785073777,0.16247543981458587,16,0.8571428571428572,0.795,0.71,0.52,0.72,0.7204285714285714,0.11360655341832988,20
2.5642921924591064,0.05983773090419813,0.6354937553405762,0.061849157841648315,1.0,balanced,False,l2,liblinear,0.9,1,,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 1}",0.6330395794681509,0.628720238095238,0.480547262764755,0.2401988335299875,0.4223236663086287,0.48096591603335204,0.14585308741261946,43,0.8406593406593407,0.79,0.7150000000000001,0.5371428571428571,0.7257142857142858,0.7217032967032969,0.10289660649909846,11
2.5432566165924073,0.06133276798132496,0.6332038879394531,0.06293297024971967,1.0,balanced,False,l2,liblinear,0.9,2,,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 2}",0.6920841063698207,0.6241747835497835,0.4970114923439732,0.23271759296604017,0.4068812140240712,0.49057383785073777,0.16247543981458587,16,0.8571428571428572,0.795,0.71,0.52,0.72,0.7204285714285714,0.11360655341832988,20
2.54954080581665,0.06424041802368725,0.6332001209259033,0.06281246107211318,5.0,,True,l2,liblinear,0.9,1,,"{'classifier__C': 5, 'classifier__class_weight': None, 'classifier__dual': True, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 1}",0.6987812911725955,0.6270535714285714,0.5006657268170426,0.2307448816847313,0.4223236663086287,0.49591382748231394,0.16377148863625524,7,0.8516483516483517,0.785,0.735,0.5142857142857142,0.7257142857142858,0.7223296703296704,0.1132300066949275,9
2.542340087890625,0.07516925798683768,0.6302263736724854,0.06042350163557682,5.0,,True,l2,liblinear,0.9,2,,"{'classifier__C': 5, 'classifier__class_weight': None, 'classifier__dual': True, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 2}",0.7513914656771798,0.6153803171466214,0.47720539264656914,0.23492760740659901,0.4068812140240712,0.49715719938020814,0.17659215994181293,3,0.8736263736263736,0.7849999999999999,0.7,0.5142857142857142,0.72,0.7185824175824175,0.11877237247859937,30
2.5600116729736326,0.07033015724789597,0.6341876983642578,0.06076580666835732,5.0,,False,l2,liblinear,0.9,1,,"{'classifier__C': 5, 'classifier__class_weight': None, 'classifier__dual': False, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 1}",0.6987812911725955,0.6270535714285714,0.5006657268170426,0.2307448816847313,0.4223236663086287,0.49591382748231394,0.16377148863625524,7,0.8516483516483517,0.785,0.735,0.5142857142857142,0.7257142857142858,0.7223296703296704,0.1132300066949275,9
2.725822687149048,0.2764223810851326,0.645169734954834,0.062369810450778294,5.0,,False,l2,liblinear,0.9,2,,"{'classifier__C': 5, 'classifier__class_weight': None, 'classifier__dual': False, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 2}",0.7513914656771798,0.6153803171466214,0.47720539264656914,0.23492760740659901,0.4068812140240712,0.49715719938020814,0.17659215994181293,3,0.8736263736263736,0.7849999999999999,0.7,0.5142857142857142,0.72,0.7185824175824175,0.11877237247859937,30
2.6475948333740233,0.058965961040888214,0.6536537647247315,0.06249850736923942,5.0,balanced,True,l2,liblinear,0.9,1,,"{'classifier__C': 5, 'classifier__class_weight': 'balanced', 'classifier__dual': True, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 1}",0.663095238095238,0.6270535714285714,0.48283113085744667,0.23329859091545918,0.4223236663086287,0.48572043952106875,0.15438987140080607,30,0.8626373626373627,0.785,0.715,0.52,0.7257142857142858,0.7216703296703297,0.11367859981133571,13
2.552937412261963,0.0894736202907882,0.6352950096130371,0.06334484763946915,5.0,balanced,True,l2,liblinear,0.9,2,,"{'classifier__C': 5, 'classifier__class_weight': 'balanced', 'classifier__dual': True, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 2}",0.7011904761904761,0.6305318322981366,0.4740887870299635,0.23748131663732688,0.4034798534798535,0.4893544531271513,0.16483514028754298,18,0.8736263736263735,0.795,0.69,0.52,0.7142857142857142,0.7185824175824175,0.11844717644187337,30
2.5683827877044676,0.08254206872989497,0.6392473697662353,0.054112212835634416,5.0,balanced,False,l2,liblinear,0.9,1,,"{'classifier__C': 5, 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 1}",0.663095238095238,0.6270535714285714,0.48283113085744667,0.23329859091545918,0.4223236663086287,0.48572043952106875,0.15438987140080607,30,0.8626373626373627,0.785,0.715,0.52,0.7257142857142858,0.7216703296703297,0.11367859981133571,13
2.5502817630767822,0.07092827674708993,0.6333672046661377,0.06192296563717664,5.0,balanced,False,l2,liblinear,0.9,2,,"{'classifier__C': 5, 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 2}",0.7011904761904761,0.6305318322981366,0.4740887870299635,0.23748131663732688,0.4034798534798535,0.4893544531271513,0.16483514028754298,18,0.8736263736263735,0.795,0.69,0.52,0.7142857142857142,0.7185824175824175,0.11844717644187337,30
2.5673685550689695,0.06687918836900493,0.6344568252563476,0.06210259070890267,10.0,,True,l2,liblinear,0.9,1,,"{'classifier__C': 10, 'classifier__class_weight': None, 'classifier__dual': True, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 1}",0.7007575757575757,0.6270535714285714,0.4969680356193514,0.23329859091545918,0.40803795202291443,0.4932231451487744,0.16481045968764593,11,0.8571428571428572,0.785,0.73,0.52,0.72,0.7224285714285715,0.11234204330471095,7
2.5394683837890626,0.06987719741433683,0.6354732036590576,0.06726936951359094,10.0,,True,l2,liblinear,0.9,2,,"{'classifier__C': 10, 'classifier__class_weight': None, 'classifier__dual': True, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 2}",0.7202380952380951,0.6286378929041972,0.4775228529640294,0.2375250100040016,0.4034798534798535,0.4934807409180354,0.16944291285656873,9,0.8736263736263736,0.79,0.695,0.52,0.7142857142857142,0.7185824175824175,0.11759988778503272,30
2.558169460296631,0.067204959524986,0.6338772296905517,0.06156432384373025,10.0,,False,l2,liblinear,0.9,1,,"{'classifier__C': 10, 'classifier__class_weight': None, 'classifier__dual': False, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 1}",0.7007575757575757,0.6270535714285714,0.4969680356193514,0.23329859091545918,0.40803795202291443,0.4932231451487744,0.16481045968764593,11,0.8571428571428572,0.785,0.73,0.52,0.72,0.7224285714285715,0.11234204330471095,7
2.5338208198547365,0.06330162866918952,0.6305597305297852,0.06188126192733058,10.0,,False,l2,liblinear,0.9,2,,"{'classifier__C': 10, 'classifier__class_weight': None, 'classifier__dual': False, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 2}",0.7202380952380951,0.6286378929041972,0.4775228529640294,0.2375250100040016,0.4034798534798535,0.4934807409180354,0.16944291285656873,9,0.8736263736263736,0.79,0.695,0.52,0.7142857142857142,0.7185824175824175,0.11759988778503272,30
2.559414529800415,0.05888343036590599,0.6386979103088379,0.06476078769558873,10.0,balanced,True,l2,liblinear,0.9,1,,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__dual': True, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 1}",0.663095238095238,0.6270535714285714,0.48283113085744667,0.23141889166733887,0.40803795202291443,0.4824873568143019,0.15626695327824378,37,0.8626373626373627,0.785,0.715,0.5142857142857142,0.72,0.7193846153846154,0.11568222947018011,24
2.54187912940979,0.05609456828196097,0.6310782909393311,0.060950273827653736,10.0,balanced,True,l2,liblinear,0.9,2,,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__dual': True, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 2}",0.7011904761904761,0.6286378929041972,0.472550325491502,0.2356956023516126,0.4034798534798535,0.48831083008352827,0.16508698898766763,23,0.8736263736263735,0.79,0.685,0.5142857142857142,0.7142857142857142,0.7154395604395605,0.11997757710241634,42
2.5699681758880617,0.08181243254613453,0.6432135581970215,0.07713404614855035,10.0,balanced,False,l2,liblinear,0.9,1,,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 1}",0.663095238095238,0.6270535714285714,0.48283113085744667,0.23141889166733887,0.40803795202291443,0.4824873568143019,0.15626695327824378,37,0.8626373626373627,0.785,0.715,0.5142857142857142,0.72,0.7193846153846154,0.11568222947018011,24
2.5436126708984377,0.06572234211518273,0.6311174869537354,0.06269518377335374,10.0,balanced,False,l2,liblinear,0.9,2,,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 2}",0.7011904761904761,0.6286378929041972,0.472550325491502,0.2356956023516126,0.4034798534798535,0.48831083008352827,0.16508698898766763,23,0.8736263736263735,0.79,0.685,0.5142857142857142,0.7142857142857142,0.7154395604395605,0.11997757710241634,42
2.553841257095337,0.06563690919617834,0.6314579963684082,0.06177432293731613,0.1,,,l1,liblinear,0.9,1,,"{'classifier__C': 0.1, 'classifier__class_weight': None, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 1}",0.21212121212121213,0.24242424242424243,0.24242424242424243,0.21875,0.21875,0.2268939393939394,0.012909388778751495,97,0.5,0.5,0.5,0.5,0.5,0.5,0.0,93
2.535325860977173,0.07219172144194082,0.629979133605957,0.05915275083855757,0.1,,,l1,liblinear,0.9,2,,"{'classifier__C': 0.1, 'classifier__class_weight': None, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 2}",0.21212121212121213,0.24242424242424243,0.24242424242424243,0.21875,0.21875,0.2268939393939394,0.012909388778751495,97,0.5,0.5,0.5,0.5,0.5,0.5,0.0,93
2.546477460861206,0.0635131542115631,0.6316902160644531,0.060120830774887925,0.1,balanced,,l1,liblinear,0.9,1,,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 1}",0.21212121212121213,0.24242424242424243,0.24242424242424243,0.21875,0.21875,0.2268939393939394,0.012909388778751495,97,0.5,0.5,0.5,0.5,0.5,0.5,0.0,93
2.5333910942077638,0.06299919589740807,0.6308209419250488,0.0613272010626161,0.1,balanced,,l1,liblinear,0.9,2,,"{'classifier__C': 0.1, 'classifier__class_weight': 'balanced', 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 2}",0.21212121212121213,0.24242424242424243,0.24242424242424243,0.21875,0.21875,0.2268939393939394,0.012909388778751495,97,0.5,0.5,0.5,0.5,0.5,0.5,0.0,93
2.552935266494751,0.06809772883399211,0.6323448181152344,0.06229997074940474,1.0,,,l1,liblinear,0.9,1,,"{'classifier__C': 1, 'classifier__class_weight': None, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 1}",0.21212121212121213,0.24242424242424243,0.24242424242424243,0.21875,0.21875,0.2268939393939394,0.012909388778751495,97,0.5,0.5,0.5,0.5,0.5,0.5,0.0,93
2.5374043941497804,0.05426988091699446,0.6294735908508301,0.05999324938748797,1.0,,,l1,liblinear,0.9,2,,"{'classifier__C': 1, 'classifier__class_weight': None, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 2}",0.21212121212121213,0.24242424242424243,0.24242424242424243,0.21875,0.21875,0.2268939393939394,0.012909388778751495,97,0.5,0.5,0.5,0.5,0.5,0.5,0.0,93
2.5566176891326906,0.07114201442555615,0.63536057472229,0.06744492340524545,1.0,balanced,,l1,liblinear,0.9,1,,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 1}",0.21212121212121213,0.24242424242424243,0.24242424242424243,0.21875,0.21875,0.2268939393939394,0.012909388778751495,97,0.5,0.5,0.5,0.5,0.5,0.5,0.0,93
2.5303883075714113,0.058190450360688525,0.6301178932189941,0.0625516500993167,1.0,balanced,,l1,liblinear,0.9,2,,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 2}",0.21212121212121213,0.24242424242424243,0.24242424242424243,0.21875,0.21875,0.2268939393939394,0.012909388778751495,97,0.5,0.5,0.5,0.5,0.5,0.5,0.0,93
2.559909963607788,0.06545572174970614,0.6361623287200928,0.06662538845409922,5.0,,,l1,liblinear,0.9,1,,"{'classifier__C': 5, 'classifier__class_weight': None, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 1}",0.3795918367346939,0.2300163843516838,0.3030187671141388,0.26086653832649254,0.2796341157409269,0.2906255284535872,0.050494501421909574,91,0.7142857142857143,0.445,0.455,0.46285714285714286,0.5314285714285714,0.5217142857142857,0.10097342547948555,90
2.532766819000244,0.06567146940297236,0.6348287105560303,0.06155636218576756,5.0,,,l1,liblinear,0.9,2,,"{'classifier__C': 5, 'classifier__class_weight': None, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 2}",0.35754245754245756,0.31137820512820513,0.37415135152204115,0.2383147276004419,0.2906184696100662,0.31440104228064236,0.04856986051890832,80,0.7252747252747253,0.52,0.42499999999999993,0.4628571428571428,0.5599999999999999,0.5386263736263736,0.10420490390256747,85
2.58610520362854,0.0707540456508695,0.6311404228210449,0.06228375469992528,5.0,balanced,,l1,liblinear,0.9,1,,"{'classifier__C': 5, 'classifier__class_weight': 'balanced', 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 1}",0.31262487512487513,0.30717450441715144,0.2980229428936325,0.22281237281237282,0.247947357080484,0.27771641046570317,0.035775369609411176,93,0.6703296703296704,0.56,0.39999999999999997,0.4685714285714285,0.5028571428571428,0.5203516483516484,0.09114512275356855,91
2.54118275642395,0.06190910723365812,0.6294398307800293,0.058698859555298064,5.0,balanced,,l1,liblinear,0.9,2,,"{'classifier__C': 5, 'classifier__class_weight': 'balanced', 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 2}",0.284066887397365,0.36354464478368753,0.28781426906426905,0.26155590441304727,0.26526974426134087,0.29245028998394196,0.03698493352399025,88,0.5824175824175823,0.575,0.395,0.56,0.5485714285714286,0.5321978021978022,0.06959647869423335,87
2.5695575714111327,0.058836345517104156,0.6313528060913086,0.05769089789255496,10.0,,,l1,liblinear,0.9,1,,"{'classifier__C': 10, 'classifier__class_weight': None, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 1}",0.3320144141572713,0.33854464478368756,0.27763819961400604,0.2535425866252934,0.2748560962846677,0.2953191882929852,0.03373905639512944,85,0.6648351648351649,0.5549999999999999,0.4,0.5428571428571428,0.6,0.5525384615384615,0.0874424571429366,81
2.5498911857604982,0.04520330934896267,0.6403650760650634,0.06331034482909774,10.0,,,l1,liblinear,0.9,2,,"{'classifier__C': 10, 'classifier__class_weight': None, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 2}",0.3112429237429237,0.32465234644582475,0.2750274234851612,0.2477568379824019,0.34183740162731757,0.30010338665672587,0.03416850539863335,84,0.6318681318681318,0.5449999999999999,0.395,0.5314285714285714,0.6857142857142857,0.5578021978021978,0.09920814973476441,79
2.5995455265045164,0.08022703596346406,0.6405886650085449,0.05371321083941958,10.0,balanced,,l1,liblinear,0.9,1,,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 1}",0.3161077158135982,0.3441269841269841,0.2843035006872019,0.25981952829778915,0.3085400244013689,0.30257955066538844,0.02866063935910375,83,0.6373626373626373,0.545,0.42000000000000004,0.5599999999999999,0.6342857142857143,0.5593296703296703,0.07915314055336918,78
2.612434816360474,0.06949323581219294,0.6464692115783691,0.07875031188639722,10.0,balanced,,l1,liblinear,0.9,2,,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 2}",0.28349613349613345,0.3882279485220662,0.26875321017080317,0.24815143448683818,0.4485494197679072,0.3274356292887496,0.07749134851249635,77,0.5879120879120879,0.53,0.395,0.5257142857142857,0.7028571428571428,0.5482967032967033,0.09980272777071066,83
2.8947057247161867,0.13164868592479925,0.6375557899475097,0.06057750288403921,0.1,,,elasticnet,saga,0.9,1,0.0,"{'classifier__C': 0.1, 'classifier__class_weight': None, 'classifier__l1_ratio': 0, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorizer__max_df': 0.9, 'vectorizer__min_df': 1}",0.6310632948831707,0.628720238095238,0.5221697813374014,0.23803433136548535,0.4123669563519188,0.4864709204066429,0.1480732035679743,28,0.8351648351648351,0.79,0.73,0.5314285714285714,0.7257142857142858,0.7224615384615385,0.10375401692006857,6
